text,novelty,diversity,label
"they made the contract to , the governor ' s elderly daughters by giving them decided from the three clubs .",0.093023256,0.135294118,0
`` the surge of the cities say in that pop - crowd and new defense sources said his when its sunday ' have never set to take a car .,0.120689655,0.142857143,0
"i have to give the chance , and everybody have wanted ' one people indeed make we don ' t want like something enough in the south part .",0.115384615,0.141242938,0
it ' s always understood an extremely good distance ahead of playing play a prize that kind of investors better .,0.1,0.141104294,0
"more than flood , 000 people will keep working around a series of players and see their rights and under the transition .",0.104477612,0.130434783,0
"it was also a register over the dispute between aleppo , but noted , later john romney , and there caused them on her way from six biggest positions since president vladimir bill obama to halt the political system and is a similar writer at the 2015 - east press professor 
because munich is announced to speak `` first recorded friday that do not live in finding to mid , before 2015 night end when the age turning 3 in 2015 run $ 500 to 23 suspects tied its tribute to roughly nine million .",0.168356998,0.1663286,0
it ' s probably going to have to ever tomorrow as this idea like my gender care of my cause .,0.08988764,0.139130435,0
"we ' ve been responsible for political games , although it would be just made a deal in where we just evening and anyone then because they have to be there for , '' she said .",0.136666667,0.154285714,0
"and then , these are forced an important chance to perform the gap about 10 years alone and have always got several to be called .",0.112107623,0.141176471,0
"the lakers developed the united states and japan ' s role , or never able to build that we get me bring back dog .",0.108910891,0.134969325,0
"then i wish someone signed someone but no - wing team will closed off the second , even the person there should support where they even have .",0.117647059,0.145728643,0
"the loss is offering the car i want to talk about how they are coming and and his time that longer trains , '' he said .",0.115384615,0.140350877,0
but her children potentially successful quit who was put the money that it ' s real powers for us and people have served as as well as a more overnight eye for national account and the country .,0.14,0.154639175,0
"it was excellent , so well , and he will be thrown out charges , and trying to reach a speech on the public , and in its queen department is more than on the table .",0.131672598,0.147766323,0
the city ' s teen has been considered an hours out `` but that the one loss dropped 13 points than the attack .,0.104761905,0.130952381,0
"`` just other things , merely kind of up with a very important way , '' ryan said .",0.102941176,0.130434783,0
41 sources said that he ' s `` somewhat visited in the interview that it argued another major generation agency raised in 2015 at the league .,0.115384615,0.135678392,0
but came and if someone is a real gift you have been is open to you ' re going to prove my game can drop again in london .,0.115384615,0.146666667,0
"more than a responsibility just to have a battle , and none of the now - and they don ' t have the kids .",0.104712042,0.137055838,0
"her mother the information was expected to provide faster account , though people have a impressive option in france and want to go into europe .",0.109090909,0.135678392,0
"`` i am like that is that striking everybody we have all elements , but you ' ve taken a call as it ' s what you can deliver football with good ships to do everything ? ''",0.140077821,0.161572052,0
said painful in london .,0.051282051,0.09375,0
"on the 350 tour , and inmates lived , that ' s important , and experts was warned that the debt unit brings .",0.105022831,0.133757962,0
