text,novelty,diversity,label
On the inflation front manufacturers were less certain that they would be able to raise prices in the year ahead .,0.701620408,0.697886998,1
"Two people , a male and a female trapped at different sides of the building , were reported to be talking to rescue workers .                                               
'",0.754940883,0.769119291,1
"I was lucky to neither lose my leg nor die , but it ' s had a lasting impact ,' he said .",0.647866577,0.642539774,1
So these two candidates just need a relatively strong result to go into the big states by the end of the month .,0.655549819,0.688971713,1
"As Craig picked up the ball and drove into the box , he was challenged by Jack , who appeared to make contact with the ball .",0.786420204,0.808280573,1
"David Cameron attacked his own pro - Brexit Cabinet ministers this morning , accusing them of making ' no effort ' to plan for a post - EU Britain .",0.660791274,0.65839269,1
I started working at the office but after a while I realised there was a problem ; I still have to go home to sleep and eat occasionally .,0.521454367,0.549410176,1
"The chances of it getting out of committee are probably not very good , but I ' m not going to give up on it .",0.098025982,0.579691345,1
A spokesman for Gold Coast Health declined to provide any further details of the allegations that had been made against the seven staff members .,0.644380974,0.731471703,1
"Or number two , just like Trump Tower , he must have hired a foreign worker to do his own tweets .",0.751136409,0.714145313,1
"She can say that again , but for your product to catch Turner ' s eye is a rare achievement no matter your age or gender .",0.762294116,0.781535926,1
"And if it ' s a last - minute thing , I would write her in and we would figure it out .",0,0.55060673,1
"And then , if I , a size 16 middle - aged woman , can look even half - way decent in any of it , I ' ll eat my words .",0.633836522,0.623241249,1
Apple CEO Tim Cook said in an interview on Wednesday with ABC News that the company was prepared to take the case to the Supreme Court if necessary .,0.678858895,0.722764702,1
Ms Sturgeon said the payments began at the end of December and as of last week 35 % had been made .,0.571548822,0.649109068,1
Its unique and extraordinary nature does not allow or help us to better understand the daily life of these people .,0.684542906,0.693634725,1
Donald Trump has won a majority of the delegates in the South Carolina primary - and he has a chance to take them all .,0.226616751,0.737169144,1
"I think that he heard one side of the story , which is probably by the Mexican government ,"" Trump said Thursday on CNN .",0.592297733,0.637632666,1
"There were 41 people in a car going up the mountain and seven in a car near the top of the mountain going down , reports CBS Boston .",0.728852841,0.713944329,1
"But that trick is harder to pull off when there are so many e - books out there , he argues .",0.616247031,0.764220094,1
"Police responded , and the 25 - year - old woman said she was fine , but they noticed the cut on her arm and a broken glass and took her to a hospital .",0.619241413,0.667156217,1
"Although Italian GDP has been expanding since the start of 2015 , it is still around 9 % lower than its pre - crisis peak in early 2008 .",0.719365897,0.651432364,1
"Donald Trump is on a roll , and it ' s not clear what , if anything , can stop him .",0.687253782,0.670744353,1
"However , he accused the prime minister and George Osborne of talking down Britain after they issued a series of warnings about the threat to the economy if the UK voted to leave the EU .                         
""",0.609192163,0.648795437,1
"Trump as a nominee would do more to destroy the conservative movement and the Republican Party than Hillary Clinton would do in four years as president ,"" he declared .",0.636762641,0.689263429,1
"I ' ve been very nice -- people say why are you so nice , because he hasn ' t hit me .                                                   
'",0.531263188,0.580269219,1
"Now he can speak just fine , and if you watched him run around you ' d never know anything was wrong with him .",0.663920516,0.692539123,1
"Only 11 EU countries imposed prison sentences on wildlife criminals in 2013 - 14 according to an EU staff working document on wildlife crime , seen by the Guardian .",0.813130075,0.796656863,1
He said : ' I really find it amazing that Donald believes that he is the one who discovered the issue of illegal immigration .,0.076886898,0.644004596,1
